equation,complexity,loss
0,0,280800000.0
422.25*X3,3,15.228786778192134
122.27*X1 + 486.00,5,2.6637567018285693
96.93*X1*X4 + 460.51,6,1.8625522992628272
152.71*X3 + 304.00*exp(0.23*X2),8,1.6346167314228892
127.04*X2*X3 - 58.83*X2 + 515.34,9,1.2438243986524606
174.59*X3 + 465.15 - 22.30*X3/X2,10,0.6774911431839454
219.22*log(X3) + 674.92 - 17.98*X4/X2,11,0.6189134152044725
171.78*X3 + 500.60*exp(-0.06*X6) - 22.91*X3/X2,13,0.4265740228978025
-39.70*X2*X6 + 202.15*log(X3) + 758.07 - 55.32/X2,14,0.425139532819957
188.18*X1 + 500.87 + 22.63/(0.81*X6 - 1) - 25.30/X3,15,0.316851956658157
185.10*log(X1) + 764.92*exp(-0.07*X5) + 33.47/(1.42*X3 - 1),16,0.3035134113575657
-81.00*X6 - 83.68*log(X1) + 253.39*log(X3) + 808.01 - 70.23/X2,17,0.1871747106977827
-81.18*X6 - 83.84*log(X1) - 251.10*log(1/X3) + 807.93 - 69.88/X2,19,0.1870543639645317
14.03*X1 - 84.86*X6 - 102.45*log(X1) + 249.93*log(X3) + 795.85 - 70.56/X2,20,0.1701182228529708
476.84*X1**0.50 + 110.06*X5 + 156.49*X6 - 194.01 + 78.58/X6 - 174.30/X3,21,0.11551978711870488
337.38*X1**0.50 - 82.22*X3 + 146.44*X4 + 90.37*X5 - 119.96*X6 + 81.99/log(X2),22,0.04425531682454913
352.01*X1**0.50 - 28.15*X1*X3 + 102.65*X4 + 80.16*X5 - 120.85*X6 + 85.50/log(X2),23,0.029892355736499017
209.32*X1**0.50 + 39.88*X1*X3 + 46.77*X4 + 118.27*X5 - 37.85*X6 + 74.73/(X3*log(X2)),24,0.0202189243364534
