equation,complexity,loss
0,0,292500000.0
82.65*X3,3,9.720822204680237
41.80*X3 + 62.06,5,5.429540949447456
169.77 - 48.74/X3,6,2.775519762475931
51.06*X1 + 35.72*X4 + 0.64,7,2.4108090977844667
42.33*X3 + 60.08 + 0.51/X6,8,1.931160092636788
45.85*X2 + 140.87 - 79.81/X3,9,1.6162093827637998
226.72 - 76.68/X3 - 14.46/X2,10,0.8807326069200293
0.17*X1 + 38.98*log(X2) + 207.52 - 83.60/X3,12,0.8673906295022352
65.53*X3 + 55.27 - 0.50/X6 - 7.07*X3/X2,13,0.6824828020820662
64.05*X3 + 53.58 - 147.94*exp(-3.48*X2) - 0.52/X6,14,0.47111843044557483
65.23*X3 + 0.62*X4 + 54.75 - 0.46/X6 - 7.11*X3/X2,15,0.34776425440798436
-20.46*X1**0.50 + 52.51*X2*X3 - 22.69*X2 + 3.54*X6 + 90.55,17,0.2533866193295317
77.98*X1 + 32.30*X4**0.50 - 7.42*X5 + 22.89*X6 - 0.88*exp(1.94*X2),19,0.24415647282459166
175.72*X3*exp(-0.10*X2) - 39.34*X3/X6 - 114.82*X4*exp(-1.27*X2) + 28.77*X4/X6,23,0.1615243666365804
(34.57*X1 + X6*(7.84*X1*X4 - 10.11*X1*X5 - 18.77*X4 + 53.59*X5 + 37.62*X6) - 23.31)/X6,25,0.1353986355416562
(18.83*X1 + X6*(31.23*X1*X4 - 54.99*X1*log(X5) - 52.89*X4 + 68.47*X6 + 160.48*log(X5)) + 8.07)/X6,27,0.05334408760924725
52.62*X1*X3*X6 + 25.56*X1*log(X2) + 93.97*X1*log(X3) - 34.21*X1 + 0.61*X3*X6 - 35.81*log(X2) - 141.02*log(X3) + 86.05,31,0.047876573502461585
(4.01*X1 - 11.71*X5 + X6*(10.37*X1*X4 + 13.40*X1*log(X3) - 10.55*X1 + 81.85*X3 - 13.50*X4*X5 - 109.53*X5*log(X3) + 84.32*X5))/X6,36,0.04010037257523687
18.21*X1*X4 - 50.49*X1*X6 + 76.11*X1*log(X1) + 20.98*X1 - 60.53*X4*log(X3) + 41.39*X4 + 109.12*X6*log(X3) + 26.07*X6 - 35.62*log(X1)*log(X3),38,0.018905761249474507
(8.10*X1 + X6*(55.75*X1*X4 + 18.42*X1*X5 + 24.69*X1*X6 - 9.23*X4*log(X1) - 38.75*X4 - 12.26*X5*log(X1) - 37.43*X6*log(X1)) - 16.13*log(X1))/X6,40,0.01457250075422866
2.13*X4*log(X1) + 8.41*X4 - 22.06*X5*log(X1) - 26.53*X6*log(X1) + 32.88 + 62.82*log(X1)/X6 + 57.16*X5/X4 - 4.65*X6/X4 + 4.62/(X4*X6),41,0.011064849051652573
(-41.25*X1 + X3*(20.69*X1*X4 + 20.07*X1*X6 + 87.14*X1*log(X1) - 40.36*X4*log(X3) + 30.37*X4 + 187.66*X6*log(X3) - 48.14*log(X1)*log(X3)) - 96.88*log(X3))/X3,42,0.010488309023873795
48.96*X1*X4 - 14.56*X1*X6 - 39.37*X1*log(X1) + 69.82*X1*log(X2) - 5.34*X4*log(X3) + 25.34*X4 + 65.20*X6*log(X3) - 11.12*log(X1)*log(X3) + 10.21*log(X2)*log(X3),43,0.008231881745490416
(12.52*X1**0.50 + X6*(25.26*X1**0.50*X4 + 38.12*X1**0.50*X5 + 24.55*X1**0.50*X6 - 22.73*X4*log(X1) - 29.75*X4 - 22.24*X5*log(X1) - 16.34*X6*log(X1)) + 53.53*log(X1))/X6,48,0.005483003550743642
(5.59*X1**0.50 + X6*(94.07*X1**0.50*X4**0.50 + 26.39*X1**0.50*X5 + 3.77*X1**0.50*X6 - 39.27*X4**0.50*log(X1) - 43.14*X4 - 15.12*X5*log(X1) - 25.10*X6*log(X1)) + 40.83*log(X1))/X6,52,0.004522064542886786
