equation,complexity,loss
0,0,292500000.0
82.65*X3,3,19.68112924581025
41.80*X3 + 62.04,5,6.923877336600704
169.77 - 48.74/X3,6,4.752503550598563
51.06*X1 + 35.68*X4 + 0.68,7,3.4297511976137365
42.36*X3 + 60.01 + 0.52/X6,8,3.213458502282254
32.98*X1 + 122.40 - 42.77/X3,9,2.655441452841611
226.73 - 76.68/X3 - 14.46/X2,10,1.5836875174751646
216.86 - 60.42/X3 - 27.10/(X2*X3),11,1.4585129071995564
61.16*X3 + 62.99 - 0.46/X6 - 13.40/X2,12,1.083052196871029
-2.79*X6 + 80.71*log(X3) + 139.29 - 14.91/X2,13,0.8952636127599681
86.52*log(X3) + 128.28 + 2.78/X6 - 14.72/X2,14,0.6586475367536888
-8.56*X1*X4*X6 + 88.88*log(X3) + 150.11 - 16.49/X2,15,0.5986989712645193
13.68*X2 + 95.78*log(X3) + 100.35 + 3.92/X6 - 12.05/X2,17,0.47901497723490394
0.73*X1*log(X2) + 32.58*X3*log(X2) - 24.90*X6*log(X2) + 71.63*log(X3) + 124.65,20,0.38117485217021435
(-39.12*X1 + X3*(86.75*X1 - 61.56*log(X4) + 29.40) + 127.82*log(X4) + 43.52)/X3,21,0.3406739620821029
-26.74*X3*X6 + 23.69*X3 - 73.20*X6*log(X1) + 93.95*log(X1) + 27.45*log(X3) + 97.52,22,0.3378785084418198
(-68.53*X1 + X3*(91.68*X1 - 31.11*X4 - 3.68*X5 + 11.49*X6 + 87.48) + 38.31*X4)/X3,23,0.21432043488943367
(-66.21*X1 + X3*(137.25*X1**0.50 + 18.11*X1 - 13.26*X4 - 18.48*X5 + 12.67*X6 + 61.07) + 5.86*X4)/X3,28,0.19633782679716014
96.41*X1 + 0.55*X3**2 + 21.04*X3*X6 + 6.92*X3*log(X1) + 13.45*X6*log(X1) - 17.81 - 110.47*log(X1)/X3,29,0.08840894827772212
45.11*X2*X3 - 33.62*X2*log(X1) + 5.01*X3**2 + 15.95*X3*X6 - 4.99*X3*log(X1) + 27.78*X6*log(X1) - 0.05*log(X3) + 39.94,33,0.03849018363214357
47.14*X2*X3 - 36.38*X2*log(X1) + 5.27*X3**2 + 17.80*X3*X6 - 7.05*X3*log(X1) + 32.42*X6*log(X1) - 1.87*log(X3) + 36.36,34,0.027907051686795987
42.30*X1*X3 - 3.59*X1*log(X1) + 40.94*X1 - 17.31*X3**2 + 18.22*X3*X6 - 14.80*X3*log(X1) + 13.47*X6*log(X1) + 21.71 - 69.03*log(X1)/X3,39,0.01383073253952461
68.06*X1*X3 - 31.06*X1*log(X1) + 43.23*X1 + 32.01*X3*X6 - 68.65*X3*log(X3) + 35.13*X6*log(X1) - 69.60*log(X1)*log(X3) - 24.55 - 102.94*log(X1)/X3,40,0.009187125629972407
40.82*X1*X3 - 6.23*X1*log(X1) + 37.11*X1 - 13.55*X3**2 + 25.87*X3*X6 - 21.75*X3*log(X1) + 8.60*X6*log(X1) + 20.40/X4 - 42.87*log(X1)/(X3*X4),42,0.009144441318119196
(24.73*X5 + X6*(15.71*X1*X3 + 8.61*X3*X4 - 7.38*X4*X5 + 32.69*X4*log(X1) + 63.51*X5*X6 - 47.77*X5*log(X1*X4) + 12.26*X6*log(X1) - 30.07*log(X1)*log(X1*X4)) + 15.71*log(X1))/X6,49,0.007828509027933443
