equation,complexity,loss
0,0,305217391.3043478
82.65*X3,3,18.9336763947535
121.33 - 0.54*X4,4,11.153846857169507
41.80*X3 + 62.06,5,7.059848744080446
175.78 - 53.14/X3,6,4.868227105621997
51.23*X1 + 35.66*X4 + 0.40,7,3.454845935568892
42.33*X3 + 60.09 + 0.51/X6,8,3.3649595374556505
175.54*X1**0.12 - 54.64/X3,9,2.6914077180786173
226.72 - 76.68/X3 - 14.46/X2,10,1.5997736986626128
61.94*X3 + 60.64 - 25.34*exp(-0.88*X6)/X2,12,1.0843512011910932
-2.76*X6 + 80.55*log(X3) + 139.20 - 14.87/X2,13,0.9280562342794866
86.54*log(X3) + 128.30 + 2.78/X6 - 14.72/X2,14,0.6847325314790801
59.33*X3 + 4.80*X5 + 26.29*exp(0.16*X6) + 27.98 - 13.85/X2,17,0.5765910678597158
74.98*X3 + 13.25*X5 + 1.13*X6 + 51.75 - 15.16*exp(0.68*X1)/X2,18,0.46242070633012206
-0.69*X1*X4 + 42.24*X2*X4 + 45.48*X3 - 2.09*X4*X5 - 9.61*X6 + 6.17,19,0.2835037685575949
-5.87*X1*X4 + 46.95*X2*X3 + 40.54*X4 + 5.72*X5 + 9.54*log(X2) - 21.79 + 4.00/X6,24,0.1761334084968395
-3.85*X1*X4 + 44.33*X2*X3 - 9.41*X2 + 38.89*X4 + 3.15*X5 + 15.79*log(X2) + 3.19/X6,25,0.08207550244525393
(15.64*X5 + X6*(46.12*X3 - 19.04*X4*X5 - 4.00*X4*log(X1) + 33.21*X5*X6 + 5.74*X6*log(X1) + 24.52) + 19.70*log(X1))/X6,33,0.0532899478699988
(13.24*X1 - 3.01*X2 + X6*(56.32*X1**0.50 - 11.61*X1*X4 + 25.97*X2*X4 + 7.22*X4*X6 + 12.25*X5 + 49.21*log(X3) - 26.84))/X6,35,0.05077058713442451
(X2*(16.73*X1*X3 - 0.44*X1*log(X1) + 17.63*X3*X5 + 15.56*X3 - 18.57*X5*log(X1) - 14.31*log(X1) + 69.68) - 12.47*X3 - 1.75*log(X1))/X2,36,0.04986467169500081
((5.02*X1*log(X1) + 10.62*X1 + 13.43*X4*log(X1) + 24.42*X4 - 6.28*X5*log(X1) + 21.54*X5 - 2.92)*log(X2) + 9.32*log(X1) + 22.54)/log(X2),37,0.01365586603653715
(-0.30*X3 + (43.02*X1*X3 - 11.81*X1*log(X1) - 13.64*X3*X4 + 6.21*X3*X5 - 26.99*X4*log(X1) + 17.27*X5*log(X1) + 65.69)*log(X2) - 9.81*log(X1))/log(X2),40,0.0033203620343286826
(-1.76*X3 + (48.92*X1*X3 - 13.66*X1*log(X1) - 15.85*X3*X4 + 6.09*X3*X5 - 28.84*X4*log(X1) + 16.52*X5*log(X1) + 64.99)*log(X2) - 11.64*log(X1))/log(X2),41,0.002298510851277064
(5.37*X4**0.50 + (76.35*X1**0.50 + 8.00*X1*X4**0.50*X5**2 + 13.61*X1*X5**2*log(1/X2) + 28.38*X3*X4**0.50 - 14.72*X3*log(1/X2) - 26.40*X4**0.50*log(X1) + 35.71*log(X1)*log(1/X2))*log(X1) + 8.67*log(1/X2))/log(X1),68,0.0007840319430210887
