equation,complexity,loss
0,0,292500000.0
98.69*X1,3,52.282928742734704
35.56*X1 + 80.33,5,10.318304665205345
-21.86*X2 + 98.39*exp(0.32*X1),8,7.304486109601878
(48.68*X1 - 115.42)/(0.42*X1 - 1),9,4.564783956733559
147.08 + 5.31/(0.43*X1 - 1) - 7.74/X2,12,4.369867570044808
68.11*X1 + 342.01*X2*exp(-2.78*X1*X2) + 12.70,13,2.862755555480908
84.23*X1 - 56.54*X2 + 72.66 + 8.81/(X1*log(X2)),14,2.2976659610257752
99.79*X1 - 59.32*X2 + 160.67*X2*exp(-0.85*X1*X2) + 33.43,15,1.5426494149966377
115.08*X1 - 54.48*X2 + 115.65*exp(-3.17*X1 + 1.38*X2) + 7.72,17,1.3047140215222741
81.66*X1 - 62.29*X2 + 88.09 - 2.54/X2 + 8.07/(X1*log(X2)),18,1.2604877500436864
90.20*X1 - 34.71*log(X1) - 106.47 + 24.12/log(X2) + 146.39*exp(-0.64*X2),19,1.1654881361776985
52.78*X1 - 93.62*X2*log(X2) + 77.16*X2 - 9.61*X2/log(X1*X2) + 22.90,20,0.3952345922792552
179.56*X1 - 54.34*X2*log(X1*X2) + 39.26*X2 + 1.20*X2*log(X1*X2)/log(X1) - 85.04*log(X1) - 98.32,27,0.32008471522304605
130.26*X1 - 20.76*X2**2 - 35.68*X2*log(X1) + 6.22*X2 + 0.50*X2/log(X1) - 21.78 + 23.00*X2/X1 - 14.41*log(X1)/X1,34,0.10707367607241101
132.62*X1 - 17.60*X2*(X2**2)**0.50 + 35.35*X2 + 0.93*X2/log(X1) - 74.21*(X2**2)**0.50*log(X1) - 2.99 - 4.61/X2 - 14.76*X2/X1 - 20.78*log(X1)/X1,45,0.09646335025414547
102.72*X1 - 39.78*X2**2*log(X1) + 3.81*X2*log(X1)*log(X2) + 7.46*X2 + 2.48*X2/log(X1) + 17.33 - 1.60*log(X2)/log(X1) + 8.33*X2/X1 - 4.93*log(X2)/X1,46,0.07259964266375242
104.77*X1 - 11.88*X2**2*log(X1*X2) - 8.70*X2*log(X1) + 18.46*X2 + 1.22*X2*log(X1*X2)/log(X1) - 0.72 - 2.04/X2 - 17.41*X2*log(X1*X2)/X1 - 11.90*log(X1)/X1,47,0.03366034127651225
119.32*X1 - 17.74*X2**0.50*log(X1) - 8.44*X2 + 0.51*X2*log(X1*X2)/log(X1) - 15.86*X2**1.50*log(X1*X2) + 18.94 - 7.68/X2 - 11.31*X2*log(X1*X2)/X1 - 18.41*log(X1)/X1,50,0.027800508293862932
103.00*X1 - 10.95*X2**2*log(X1*X2) + 1.21*X2*log(X1) - X2*log(X1*X2) + 20.50*X2 + 0.58*X2*log(X1*X2)/log(X1) - log(X1) - 2.99 - 1.72/X2 - 27.03*X2*log(X1*X2)/X1 - 8.40*log(X1)/X1,53,0.010527660741008561
