equation,complexity,loss
0,0,305217391.3043478
98.69*X1,3,41.72537226016367
82.33*exp(0.31*X1),5,10.16561563894003
6.44*X1**3 + 97.08,7,9.826963779136223
(131.09*X1 - 112.64)/(X1 - 0.86),8,6.29117396586943
(40.42*X1 - 104.08)/(0.40*X1 - 1),9,4.1530752054536215
(47.79*X1*X2 - 105.59)/(0.40*X1*X2 - 1),11,4.100701426780509
127.31*X1 - 107.92*X2 + 18.20 + 71.82*X2/X1,13,3.292113046637123
-33.13*X1*X2 + 94.44*X1 + 77.35 + 2.08/log(X1),14,1.8590592402494404
100.59*X1 - 59.37*X2 + 158.85*X2*exp(-0.83*X1*X2) + 31.71,15,0.9828132224042035
64.34*X1 - 56.22*X2 + 75.55 + 21.51/log(X2) - 0.70/(X1*log(X2)),18,0.7621631329107926
107.47*X1 + 308.89*exp(-5.05*X1)*exp(0.96*X2) + 15.40/(0.17*X1*X2 - 1),19,0.5681705372833976
73.98*X1 - 57.63*X2 + 73.10 + 38.12/log(X1**2*X2**2) + 1.97/(0.84*X2 - 1),24,0.5474745996058358
((0.79*X1 - 1)*(148.68*X1 - 92.36*X2*log(X1) - 21.75*X2 - 26.14*log(X1) + 8.88) + 10.96)/(0.79*X1 - 1),26,0.36583593588198804
((1.04*X1 - 1)*(112.15*X1 - 69.72*X2*log(X1) - 13.90*X2 - 1.72*log(X1) + 35.18) + 0.64)/(1.04*X1 - 1),27,0.24474477992955435
((0.49*X1 - 1)*(52.92*X1*log(X1) + 93.45*X1 - 62.51*X2*log(X1) - 10.64*X2 - 43.03*log(X1) + 20.27) + 0.00)/(0.49*X1 - 1),30,0.19908544655500449
((0.49*X1 - 1)*(55.57*X1*X2 + 17.01*X1*log(X1) + 3.64*X1 - 44.18*X2**2 - 43.65*X2*log(X1) + 28.78*X2 + 81.78) - 0.01)/(0.49*X1 - 1),35,0.1902599371245953
((2.14*X1 - 1)*(54.77*X1*X2 + 2.22*X1*log(X1) + 30.68*X1 - 55.65*X2**2 - 33.32*X2*log(X1) + 37.36*X2 + 58.70) - 1.56)/(2.14*X1 - 1),38,0.16314442882702848
((1.44*X1 - 1)*(1.44*X1*X2 + 5.85*X1*log(X1) + 106.76*X1 - 19.41*X2**2 - 50.00*X2*log(X1) + 15.47*X2 - 0.33*log(X1) + 29.96) - 7.39)/(1.44*X1 - 1),41,0.14397972320323366
((50.99*X1 - 1)*(50.99*X1*X2 + 29.39*X1*log(X1) + 36.74*X1 - 46.66*X2**2 - 63.60*X2*log(X1) + 33.26*X2 - 19.05*log(X1) + 45.43) + 62.53)/(50.99*X1 - 1),42,0.10846334145762176
46.07*X1*X2 - 3.90*X1*log(X1) + 46.16*X1 - 51.65*X2**2 - 42.05*X2*log(X1) + 44.18*X2 - 0.22*X2/(2.20*X1 - 1) + 11.05*log(X1)**2 + 46.07 + 46.07/(46.07*log(X1) - 1) + 46.07*log(X1)/(46.07*X1 - 1),57,0.0698270358639605
(-0.03*X2*(29.36*X1 - 1) + (0.49*X1 - 1)*(29.36*X1 - 1)*(58.71*X1*X2 - 10.70*X1*log(X1) + 57.96*X1 - 41.54*X2**2 - 63.36*X2*log(X1) + 15.01*X2 + 23.46*log(X1)**2 + 29.36) + 29.36*(0.49*X1 - 1)*log(X1))/((0.49*X1 - 1)*(29.36*X1 - 1)),61,0.06126459538293888
