equation,complexity,loss
0,0,305217391.3043478
98.69*X1,3,47.34343316907427
35.56*X1 + 80.33,5,10.904066512879888
70.39*X1**0.50 + 50.23,7,10.892877776330224
-21.84*X2 + 98.38*exp(0.32*X1),8,7.600143957354294
(46.68*X1 - 112.44)/(0.41*X1 - 1),9,4.678135277175929
65.68*X1 - 55.61*X2 + 75.39 + 19.71/log(X2),13,3.653166084170953
-48.18*X2 + 87.66*exp(0.46*X1) + 8.12/(X1*log(X2)),14,2.6249202626483346
92.29*X1 - 75.22*X2 + 192.05*exp(0.19*X2/X1) - 143.01,15,1.8535444607746505
127.08*X1 - 37.11*X2 - 112.06*X2*exp(-0.38*X1)*log(X1) + 21.47,16,1.443864892091332
195.79*X1*X2**0.50 - 115.11*X1*X2 + 58.81 - 16.05/log(X1*X2),18,1.1546319721127376
(21.11*X2 + (54.83*X1 - 61.94*X2 + 71.15)*log(X2) + 4.34*log(X1))/log(X2),20,1.0790304363291867
((0.88*X2 - 1)*(70.96*X1 - 95.89*X2 + 38.93*log(X2) + 147.63) + 4.49)/(0.88*X2 - 1),21,0.9689603836295511
39.68*X1 - 27.74*X2 + 183.01*X2*exp(-0.57*X2**2) + 19.28 - 18.91/(0.28*X1 - 1),22,0.8701891163093813
79.67*X1 - 32.98*X2**2 + 21.72*X2 + 1.03*X2/log(X1) + 34.50 + 33.87*X2/X1,24,0.6185810067949974
1.19*X1/(0.83*X2 - 1) - 56.16*X1/(0.13*X1 - 1) - 1.13*exp(0.85*X1*X2) + 109.94/(2.05*X1 + 1),27,0.5342129633892168
(18.98*X2 + (36.62*X1 - 25.25*X2**2 + 41.99*X2*log(X1) - 13.03*X2 + 79.48)*log(X2) - 3.66*log(X1))/log(X2),30,0.47194198895029044
(9.77*X2 + (85.23*X1 - 78.27*X2*log(X2) + 28.25*X2 + 21.43*log(X1)*log(X2) - 10.43)*log(X2) - 8.32*log(X1))/log(X2),31,0.14606067528647254
(2.87*X1 + 5.69*X2 + (3.75*X1*log(X2) + 77.67*X1 - 79.25*X2*log(X2) + 30.54*X2 + 17.93*log(X1)*log(X2) + 2.30)*log(X2) - 9.73*log(X1))/log(X2),39,0.030848678148235848
