equation,complexity,loss
0,0,280800000.0
504.23*X1,3,37.28375345258705
122.27*X1 + 486.00,5,2.663756701598288
512.64*X1**0.25 + 118.96,7,2.3248482628974396
-101.14*X1*X2 + 324.41*X1 + 427.62,9,1.7899751678108322
184.94*X1 - 0.01*exp(4.22*X2) + 454.91,10,1.4143085291236057
161.43*X1 - 402.62*X2 + 258.27*log(X2) + 979.41,12,1.3494396003605857
431.12*exp(0.37*X1) - 23.92*exp(1.23*X2)*log(X1),13,0.9947194095215635
-160.77*X2 + 221.55*log(X1) + 748.74 + 49.34/log(X2),14,0.5383600865975936
46.62*X1 - 172.49*X2 + 183.54*log(X1) + 698.50 + 52.77/log(X2),17,0.49468340817531065
(X1*(463.38*X2 + 396.09) - 149.05*X2**3 + 71.37*X2 + 12.35)/X1,18,0.3546759212930457
(X1*(213.09*X1 - 148.66*X2**2 + 264.76*X2 + 323.37) + 17.08*X2 + 16.48)/X1,21,0.16658619328442228
(X1*(104.71*X1*X2 + 29.12*X1 - 216.16*X2**2 + 329.95*X2 + 471.37) + 0.59*X2 - 12.66)/X1,24,0.14963086636144798
(X1*(102.81*X1*X2 + 31.90*X1 - 210.85*X2**2 + 311.67*X2 + 483.11) + 4.66*X2 - 16.95)/X1,25,0.10397326605352873
41.93*X1*X2 + 146.24*X1 - 168.30*X2**2 + 259.77*X2 + 380.74 + 4.87/X2 + 28.33*X2/X1 - 0.97/(X1*X2),30,0.10205766301762381
47.15*X1*X2 + 113.80*X1 - 173.38*X2**2 + 288.33*X2 + 404.07 + 8.66/X2 + 8.57*X2/X1 - 2.87/(X1*X2),31,0.09717680252329798
47.59*X1*X2 + 109.00*X1 - 180.19*X2**2 + 294.30*X2 + 424.91 + 6.70/X2 + 34.99*X2/X1 - 44.74/X1 + 2.48/(X1*X2),35,0.09279492747578072
(55.77*X2 + (334.37*X1*X2 - 471.36*X1*log(X1) + 228.43*X1 - 540.11*X2*log(X2) - 19.99*log(X1)*log(X2) + 100.91)*log(X2) + 43.41*log(X1))/log(X2),37,0.03325223084916636
342.48*X1 - 669.98*X2*log(X2) + 631.59*X2 - 52.08*X2/log(X2) - 1.27*X2/log(X1) + 103.12*log(X1)*log(X2) - 65.17*log(X1)/log(X2) - 90.10,38,0.0204566383852354
-187.00*X2*log(X2) + 54.28*X2/log(X2) - 15.73*X2/log(X1) - 125.70*log(X1)*log(X2) + 38.58*log(X1)/log(X2) + 88.56*log(X2) + 867.15 - 79.71/log(X2) + 36.14/log(X1),46,0.016502041642576806
29.92*X1 - 217.26*X2*log(X2) + 35.88*X2/log(X2) - 12.71*X2/log(X1) - 89.17*log(X1)*log(X2) + 28.65*log(X1)/log(X2) + 128.19*log(X2) + 854.34 - 65.22/log(X2) + 29.92/log(X1),49,0.012872188430599982
2.04*X1*X2 - 371.00*X1*log(X1) + 732.56*X1 - 281.87*X2*log(X2) + 8.58*X2/log(X2) - 2.82*X2/log(X1) + 132.72*log(X1)*log(X2) - 31.53*log(X1)/log(X2) + 124.55*log(X2) + 6.11 + 2.04/log(X2) + 4.07/log(X1),58,0.010745856975131895
1.43*X1*X2 - 574.84*X1*log(X1) + 572.21*X1 - 68.99*X2*log(X2) + 93.06*X2/log(X2) + 6.35*X2/log(X1) - 8.26*log(X1)*log(X2) - log(X1) + 102.77*log(X1)/log(X2) - 16.68*log(X2) + 1.43 + 1.43/log(X2) + 1.43/log(X1),60,0.0072592993048478495
